id,tapahtumaAika,vuosi,kuukausi,x,y,kunta,kuntaNimi,maakunta,maakuntaNimi,tielaji,tielajis,tieNumero,tieYllapito,tieYllapitoNimi,riistalaji,riistalajiNimi
62864,2021-07-25T04:46:00.000+03:00,2021,07,427707.06593,6941218.4557,992,Äänekoski,13,Keski-Suomi,3,Valtatie,13,1,Valtio,47507,Metsäkauris
62865,2021-10-25T05:50:00.000+03:00,2021,10,545843.66866,7114199.5617,765,Sotkamo,18,Kainuu,3,Valtatie,6,1,Valtio,47503,Hirvi
62866,2021-05-05T19:30:00.000+03:00,2021,05,402648.85093,6813476.4175,576,Padasjoki,07,Päijät-Häme,3,Valtatie,24,1,Valtio,47629,Valkohäntäpeura
62867,2021-08-20T15:08:00.000+03:00,2021,08,507327.37864,7043667.3315,140,Iisalmi,11,Pohjois-Savo,5,Seututie,563,1,Valtio,47507,Metsäkauris
62868,2021-01-03T00:03:00.000+02:00,2021,01,544688.68922,6980368.4953,297,Kuopio,11,Pohjois-Savo,3,Valtatie,9,1,Valtio,47507,Metsäkauris
62869,2021-10-25T20:43:39.509+03:00,2021,10,325088.70268,6800524.8102,418,Lempäälä,06,Pirkanmaa,5,Seututie,301,1,Valtio,47507,Metsäkauris
62870,2021-05-12T22:00:00.000+03:00,2021,05,312038.17885,6804263.5877,922,Vesilahti,06,Pirkanmaa,6,Muu maantie,2992,1,Valtio,47629,Valkohäntäpeura
62871,2021-03-29T06:30:00.000+03:00,2021,03,311908.71012,6804421.8684,922,Vesilahti,06,Pirkanmaa,6,Muu maantie,2992,1,Valtio,47629,Valkohäntäpeura
62872,2021-12-17T16:10:00.000+02:00,2021,12,368589.71069,6821843.9598,211,Kangasala,06,Pirkanmaa,5,Seututie,325,1,Valtio,47507,Metsäkauris
62873,2021-06-05T13:30:00.000+03:00,2021,06,425141.35702,6761306.2543,398,Lahti,07,Päijät-Häme,7,Puuttuu,,1,Valtio,47507,Metsäkauris
62874,2021-05-25T09:30:00.000+03:00,2021,05,422813.06302,6760274.2182,398,Lahti,07,Päijät-Häme,5,Seututie,296,1,Valtio,47507,Metsäkauris
62875,2021-09-21T16:00:00.000+03:00,2021,09,422225.902,6711781.22,018,Askola,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62876,2021-09-14T21:00:00.000+03:00,2021,09,422990.87732,6706587.5354,018,Askola,01,Uusimaa,6,Muu maantie,11787,1,Valtio,47629,Valkohäntäpeura
62877,2021-10-19T14:51:04.510+03:00,2021,10,426726.026,6698395.515,638,Porvoo,01,Uusimaa,8,Kunnan tie,,2,Kunta,47629,Valkohäntäpeura
62878,2021-10-16T08:00:00.000+03:00,2021,10,429824.19723,6692285.627,638,Porvoo,01,Uusimaa,6,Muu maantie,1552,1,Valtio,47629,Valkohäntäpeura
62879,2021-11-07T10:52:00.000+02:00,2021,11,213360.42341,6838151.1331,609,Pori,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
62880,2021-09-23T21:45:00.000+03:00,2021,09,526288.03896,7269812.631,615,Pudasjärvi,17,Pohjois-Pohjanmaa,5,Seututie,858,1,Valtio,47503,Hirvi
62881,2021-05-30T00:57:00.000+03:00,2021,05,550545.04585,6978265.926,297,Kuopio,11,Pohjois-Savo,3,Valtatie,9,1,Valtio,47503,Hirvi
62882,2021-11-22T12:00:00.000+02:00,2021,11,405874.68123,6727388.7774,505,Mäntsälä,01,Uusimaa,6,Muu maantie,1471,1,Valtio,47629,Valkohäntäpeura
62883,2021-11-20T10:13:32.703+02:00,2021,11,410116.1198,6724538.8225,505,Mäntsälä,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62884,2021-05-24T08:30:00.000+03:00,2021,05,405611.51187,6722077.3535,505,Mäntsälä,01,Uusimaa,6,Muu maantie,1456,1,Valtio,47507,Metsäkauris
62885,2021-06-16T00:30:00.000+03:00,2021,06,328453.40395,6789233.0574,020,Akaa,06,Pirkanmaa,5,Seututie,303,1,Valtio,47507,Metsäkauris
62886,2021-11-25T06:00:00.000+02:00,2021,11,328253.92913,6789380.134,020,Akaa,06,Pirkanmaa,6,Muu maantie,70303,1,Valtio,47507,Metsäkauris
62887,2021-11-08T17:29:59.737+02:00,2021,11,645625.93293,6940290.7299,167,Joensuu,12,Pohjois-Karjala,6,Muu maantie,25535,1,Valtio,47507,Metsäkauris
62888,2021-12-15T05:15:00.000+02:00,2021,12,322065.0921,6805168.5524,418,Lempäälä,06,Pirkanmaa,6,Muu maantie,3003,1,Valtio,47629,Valkohäntäpeura
62889,2021-11-24T10:10:00.711+02:00,2021,11,463692.9296,6751447.7505,142,Iitti,07,Päijät-Häme,3,Valtatie,12,1,Valtio,47507,Metsäkauris
62890,2021-03-07T12:05:00.000+02:00,2021,03,463492.11158,6751578.2785,142,Iitti,07,Päijät-Häme,3,Valtatie,12,1,Valtio,47507,Metsäkauris
62891,2021-09-30T18:18:30.296+03:00,2021,09,341147.82791,6815211.6185,211,Kangasala,06,Pirkanmaa,5,Seututie,310,1,Valtio,47629,Valkohäntäpeura
62892,2021-05-10T23:00:00.000+03:00,2021,05,505135.93894,6835736.4503,491,Mikkeli,10,Etelä-Savo,6,Muu maantie,15105,1,Valtio,47507,Metsäkauris
62893,2021-03-03T05:50:00.000+02:00,2021,03,358357.08853,6836164.5796,562,Orivesi,06,Pirkanmaa,6,Muu maantie,70058,1,Valtio,47507,Metsäkauris
62894,2021-09-26T20:15:00.000+03:00,2021,09,243613.25939,6715343.1402,853,Turku,02,Varsinais-Suomi,5,Seututie,222,1,Valtio,47507,Metsäkauris
62895,2021-05-16T19:00:00.000+03:00,2021,05,243619.83309,6714033.9762,853,Turku,02,Varsinais-Suomi,6,Muu maantie,70040,1,Valtio,47507,Metsäkauris
62896,2021-05-18T10:00:00.000+03:00,2021,05,243300.75598,6714296.1776,853,Turku,02,Varsinais-Suomi,6,Muu maantie,70040,1,Valtio,47507,Metsäkauris
62897,2021-01-20T07:00:00.000+02:00,2021,01,447465.48179,6827601.4737,081,Hartola,07,Päijät-Häme,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
62898,2021-08-24T21:00:00.000+03:00,2021,08,426969.46914,6758588.7836,398,Lahti,07,Päijät-Häme,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
62899,2021-01-03T08:00:00.000+02:00,2021,01,219837.61402,6820998.3947,609,Pori,04,Satakunta,6,Muu maantie,12876,1,Valtio,47507,Metsäkauris
62900,2021-05-24T18:27:00.000+03:00,2021,05,408815.28164,6685601.407,753,Sipoo,01,Uusimaa,8,Kunnan tie,170,2,Kunta,47629,Valkohäntäpeura
62901,2021-09-17T19:38:00.000+03:00,2021,09,404555.97209,6687449.4759,753,Sipoo,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
62902,2021-11-19T07:20:00.000+02:00,2021,11,207115.03016,6983977.307,280,Korsnäs,15,Pohjanmaa,6,Muu maantie,6732,1,Valtio,47629,Valkohäntäpeura
62903,2021-10-15T08:00:00.000+03:00,2021,10,319461.07502,6815138.0293,604,Pirkkala,06,Pirkanmaa,5,Seututie,308,1,Valtio,47507,Metsäkauris
62904,2021-06-29T00:30:00.000+03:00,2021,06,211540.03179,6738555.6553,918,Vehmaa,02,Varsinais-Suomi,5,Seututie,194,1,Valtio,47507,Metsäkauris
62905,2021-11-02T07:33:29.935+02:00,2021,11,211292.65262,6738648.7293,918,Vehmaa,02,Varsinais-Suomi,5,Seututie,194,1,Valtio,47507,Metsäkauris
62906,2021-08-23T04:56:02.472+03:00,2021,08,211339.84696,6738636.3412,918,Vehmaa,02,Varsinais-Suomi,6,Muu maantie,70194,1,Valtio,47507,Metsäkauris
62907,2021-02-16T20:30:00.000+02:00,2021,02,333146.96151,6660567.3113,149,Inkoo,01,Uusimaa,6,Muu maantie,11115,1,Valtio,47507,Metsäkauris
62908,2021-04-30T10:50:00.000+03:00,2021,04,344117.66524,6686815.6756,444,Lohja,01,Uusimaa,6,Muu maantie,1125,1,Valtio,47507,Metsäkauris
62909,2021-10-02T20:20:00.000+03:00,2021,10,343375.25696,6686441.2601,444,Lohja,01,Uusimaa,6,Muu maantie,71125,1,Valtio,47507,Metsäkauris
62910,2021-12-27T07:55:00.000+02:00,2021,12,233089.81434,6688292.1318,445,Parainen,02,Varsinais-Suomi,6,Muu maantie,70180,1,Valtio,47629,Valkohäntäpeura
62911,2021-06-04T17:00:00.000+03:00,2021,06,238607.33384,6784767.5258,050,Eura,04,Satakunta,4,Kantatie,43,1,Valtio,47507,Metsäkauris
62912,2021-01-25T07:00:00.000+02:00,2021,01,416584.22982,6759863.3422,098,Hollola,07,Päijät-Häme,4,Kantatie,54,1,Valtio,47629,Valkohäntäpeura
62913,2021-11-19T16:20:00.000+02:00,2021,11,416470.40494,6759798.6912,098,Hollola,07,Päijät-Häme,4,Kantatie,54,1,Valtio,47507,Metsäkauris
62914,2021-05-28T21:00:00.000+03:00,2021,05,425687.2344,6755018.2066,098,Hollola,07,Päijät-Häme,1,Moottoritie,4,1,Valtio,47629,Valkohäntäpeura
62915,2021-08-30T22:42:06.440+03:00,2021,08,403929.587,6859070.335,182,Jämsä,13,Keski-Suomi,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
62916,2021-06-25T07:10:00.000+03:00,2021,06,274918.18262,6670946.6958,734,Salo,02,Varsinais-Suomi,6,Muu maantie,71823,1,Valtio,47507,Metsäkauris
62917,2021-10-07T19:39:00.000+03:00,2021,10,250887.61155,6882970.2559,214,Kankaanpää,04,Satakunta,4,Kantatie,44,1,Valtio,47507,Metsäkauris
62918,2021-08-30T07:20:00.000+03:00,2021,08,267012.90817,6836668.8142,609,Pori,04,Satakunta,6,Muu maantie,70259,1,Valtio,47507,Metsäkauris
62919,2021-08-14T05:50:00.000+03:00,2021,08,410690.34369,6840462.6337,291,Kuhmoinen,06,Pirkanmaa,6,Muu maantie,16981,1,Valtio,47503,Hirvi
62920,2021-12-19T16:00:00.000+02:00,2021,12,395231.04327,6784485.8994,109,Hämeenlinna,05,Kanta-Häme,4,Kantatie,53,1,Valtio,47507,Metsäkauris
62921,2021-08-06T16:00:00.000+03:00,2021,08,395186.23907,6784468.4717,109,Hämeenlinna,05,Kanta-Häme,4,Kantatie,53,1,Valtio,47507,Metsäkauris
62922,2021-06-27T01:00:55.327+03:00,2021,06,373117.09176,6745237.9212,165,Janakkala,05,Kanta-Häme,6,Muu maantie,72896,1,Valtio,47629,Valkohäntäpeura
62923,2021-08-16T10:30:00.000+03:00,2021,08,488819.80369,6746293.9712,286,Kouvola,08,Kymenlaakso,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62924,2021-01-02T14:27:00.000+02:00,2021,01,370365.66782,6804118.6703,635,Pälkäne,06,Pirkanmaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62925,2021-01-01T18:15:00.000+02:00,2021,01,367325.2081,6804387.7087,635,Pälkäne,06,Pirkanmaa,5,Seututie,322,1,Valtio,47629,Valkohäntäpeura
62926,2021-04-24T16:00:00.000+03:00,2021,04,371394.89888,6707034.9593,543,Nurmijärvi,01,Uusimaa,5,Seututie,132,1,Valtio,47507,Metsäkauris
62927,2021-11-25T08:30:00.000+02:00,2021,11,371334.43349,6707185.614,543,Nurmijärvi,01,Uusimaa,5,Seututie,132,1,Valtio,47629,Valkohäntäpeura
62928,2021-12-14T07:00:00.000+02:00,2021,12,371292.97192,6707292.1534,543,Nurmijärvi,01,Uusimaa,5,Seututie,132,1,Valtio,47629,Valkohäntäpeura
62929,2021-06-02T03:57:00.000+03:00,2021,06,376936.0447,6730497.4859,694,Riihimäki,05,Kanta-Häme,6,Muu maantie,21316,1,Valtio,47629,Valkohäntäpeura
62930,2021-11-12T08:00:00.000+02:00,2021,11,376909.52261,6730587.4828,694,Riihimäki,05,Kanta-Häme,6,Muu maantie,21316,1,Valtio,47629,Valkohäntäpeura
62931,2021-05-04T09:05:54.766+03:00,2021,05,376937.77943,6730630.9539,694,Riihimäki,05,Kanta-Häme,6,Muu maantie,21316,1,Valtio,47507,Metsäkauris
62932,2021-04-15T21:30:00.000+03:00,2021,04,373943.89989,6689460.9639,049,Espoo,01,Uusimaa,6,Muu maantie,1324,1,Valtio,47629,Valkohäntäpeura
62933,2021-03-19T15:00:00.000+02:00,2021,03,376378.20237,6694892.1385,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,71324,1,Valtio,47507,Metsäkauris
62934,2021-06-07T07:45:00.000+03:00,2021,06,375966.8139,6694288.0785,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,1324,1,Valtio,47507,Metsäkauris
62935,2021-08-17T17:00:00.000+03:00,2021,08,376393.15804,6694900.9198,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,1324,1,Valtio,47507,Metsäkauris
62936,2021-08-10T06:00:00.000+03:00,2021,08,376348.68559,6694826.5394,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,1324,1,Valtio,47507,Metsäkauris
62937,2021-10-21T15:15:00.000+03:00,2021,10,374463.88434,6693848.8654,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,11419,1,Valtio,47629,Valkohäntäpeura
62938,2021-10-04T20:00:00.000+03:00,2021,10,374507.60196,6693978.2992,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,11419,1,Valtio,47629,Valkohäntäpeura
62939,2021-09-13T06:40:00.000+03:00,2021,09,262673.68642,6696978.1426,738,Sauvo,02,Varsinais-Suomi,5,Seututie,181,1,Valtio,47507,Metsäkauris
62940,2021-12-19T18:51:04.128+02:00,2021,12,362013.74851,6668536.6307,257,Kirkkonummi,01,Uusimaa,6,Muu maantie,11277,1,Valtio,47629,Valkohäntäpeura
62941,2021-05-27T23:29:00.000+03:00,2021,05,456427.02893,6702052.9096,434,Loviisa,01,Uusimaa,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
62942,2021-12-02T08:30:00.000+02:00,2021,12,365339.54707,6844137.8356,562,Orivesi,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
62943,2021-07-30T22:02:26.037+03:00,2021,07,288828.50651,6703932.1162,734,Salo,02,Varsinais-Suomi,4,Kantatie,52,1,Valtio,47507,Metsäkauris
62944,2021-06-01T12:34:44.074+03:00,2021,06,386138.1465,6686086.7678,092,Vantaa,01,Uusimaa,6,Muu maantie,21581,1,Valtio,47507,Metsäkauris
62945,2021-11-02T10:10:23.845+02:00,2021,11,199868.51011,6770186.9043,631,Pyhäranta,02,Varsinais-Suomi,5,Seututie,196,1,Valtio,47507,Metsäkauris
62946,2021-11-01T18:30:00.000+02:00,2021,11,351608.41714,6763009.8289,082,Hattula,05,Kanta-Häme,6,Muu maantie,2855,1,Valtio,47629,Valkohäntäpeura
62947,2021-11-01T18:38:00.000+02:00,2021,11,351679.36521,6763123.1088,082,Hattula,05,Kanta-Häme,6,Muu maantie,2855,1,Valtio,47629,Valkohäntäpeura
62948,2021-06-11T15:00:00.000+03:00,2021,06,207535.43175,6770819.0177,631,Pyhäranta,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62949,2021-10-21T16:15:00.000+03:00,2021,10,207539.29715,6770976.3092,631,Pyhäranta,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47507,Metsäkauris
62950,2021-06-02T15:30:00.000+03:00,2021,06,207539.5752,6770986.8756,631,Pyhäranta,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62951,2021-10-21T21:18:18.573+03:00,2021,10,207543.23437,6771110.128,631,Pyhäranta,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47507,Metsäkauris
62952,2021-10-07T07:16:00.000+03:00,2021,10,207551.16362,6771403.318,631,Pyhäranta,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62953,2021-07-24T09:00:00.000+03:00,2021,07,207672.71767,6768952.3162,400,Laitila,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62954,2021-11-15T17:45:00.000+02:00,2021,11,207029.38754,6770470.5069,631,Pyhäranta,02,Varsinais-Suomi,5,Seututie,196,1,Valtio,47507,Metsäkauris
62955,2021-09-28T07:30:00.000+03:00,2021,09,185641.61664,6761431.2654,895,Uusikaupunki,02,Varsinais-Suomi,6,Muu maantie,12494,1,Valtio,47507,Metsäkauris
62956,2021-11-13T23:51:22.147+02:00,2021,11,237402.54403,6715966.6008,680,Raisio,02,Varsinais-Suomi,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
62957,2021-05-26T10:55:00.000+03:00,2021,05,643556.30972,6947543.8991,276,Kontiolahti,12,Pohjois-Karjala,6,Muu maantie,85716,1,Valtio,47507,Metsäkauris
62958,2021-01-17T17:45:19.000+02:00,2021,01,414152.95236,6716286.8118,505,Mäntsälä,01,Uusimaa,4,Kantatie,55,1,Valtio,47629,Valkohäntäpeura
62959,2021-07-16T09:08:00.000+03:00,2021,07,206901.32143,6792100.4882,684,Rauma,04,Satakunta,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
62960,2021-05-10T20:30:00.000+03:00,2021,05,382211.8975,6739790.5836,086,Hausjärvi,05,Kanta-Häme,4,Kantatie,54,1,Valtio,47629,Valkohäntäpeura
62961,2021-11-27T18:00:00.000+02:00,2021,11,382235.38408,6739805.2706,086,Hausjärvi,05,Kanta-Häme,4,Kantatie,54,1,Valtio,47629,Valkohäntäpeura
62962,2021-01-08T09:17:34.528+02:00,2021,01,447550.4467,6713458.741,434,Loviisa,01,Uusimaa,3,Valtatie,6,1,Valtio,47507,Metsäkauris
62963,2021-12-23T20:30:00.000+02:00,2021,12,446043.05556,6704878.7421,434,Loviisa,01,Uusimaa,5,Seututie,170,1,Valtio,47629,Valkohäntäpeura
62964,2021-11-30T08:00:00.000+02:00,2021,11,445642.6851,6693719.6785,434,Loviisa,01,Uusimaa,6,Muu maantie,1580,1,Valtio,47629,Valkohäntäpeura
62965,2021-08-13T05:00:00.000+03:00,2021,08,434312.6108,6700161.4852,638,Porvoo,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62966,2021-04-21T08:30:00.000+03:00,2021,04,210106.98802,6738965.1158,918,Vehmaa,02,Varsinais-Suomi,5,Seututie,194,1,Valtio,47629,Valkohäntäpeura
62967,2021-09-20T06:20:00.000+03:00,2021,09,416185.8255,6688675.2342,638,Porvoo,01,Uusimaa,5,Seututie,148,1,Valtio,47629,Valkohäntäpeura
62968,2021-01-21T07:57:00.000+02:00,2021,01,417116.15082,6687404.3451,638,Porvoo,01,Uusimaa,6,Muu maantie,11746,1,Valtio,47629,Valkohäntäpeura
62969,2021-08-30T07:56:00.000+03:00,2021,08,417029.99225,6687325.0071,638,Porvoo,01,Uusimaa,6,Muu maantie,81746,1,Valtio,47503,Hirvi
62970,2021-09-16T09:00:00.000+03:00,2021,09,422639.54951,6685556.0653,638,Porvoo,01,Uusimaa,6,Muu maantie,11775,1,Valtio,47629,Valkohäntäpeura
62971,2021-01-29T18:35:00.000+02:00,2021,01,423328.93518,6683620.7398,638,Porvoo,01,Uusimaa,6,Muu maantie,11775,1,Valtio,47629,Valkohäntäpeura
62972,2021-02-20T23:58:00.000+02:00,2021,02,423323.56232,6683627.436,638,Porvoo,01,Uusimaa,6,Muu maantie,11775,1,Valtio,47629,Valkohäntäpeura
62973,2021-03-01T07:40:00.000+02:00,2021,03,423318.64252,6683632.6109,638,Porvoo,01,Uusimaa,6,Muu maantie,11775,1,Valtio,47629,Valkohäntäpeura
62974,2021-11-25T07:00:00.000+02:00,2021,11,214359.03657,6809209.6274,051,Eurajoki,04,Satakunta,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62975,2021-11-01T21:50:00.000+02:00,2021,11,214342.04814,6809280.8614,051,Eurajoki,04,Satakunta,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62976,2021-07-12T14:00:00.000+03:00,2021,07,208584.95825,6757510.7319,400,Laitila,02,Varsinais-Suomi,4,Kantatie,43,1,Valtio,47507,Metsäkauris
62977,2021-10-30T15:00:00.000+03:00,2021,10,411051.0696,6687256.7993,753,Sipoo,01,Uusimaa,5,Seututie,170,1,Valtio,47629,Valkohäntäpeura
62978,2021-02-15T19:33:00.000+02:00,2021,02,355718.15079,6772839.1199,082,Hattula,05,Kanta-Häme,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62979,2021-06-08T08:30:00.000+03:00,2021,06,209402.53908,6757984.3455,400,Laitila,02,Varsinais-Suomi,4,Kantatie,43,1,Valtio,47629,Valkohäntäpeura
62980,2021-09-03T19:00:00.000+03:00,2021,09,382290.54723,6819979.7673,211,Kangasala,06,Pirkanmaa,5,Seututie,325,1,Valtio,47629,Valkohäntäpeura
62981,2021-08-01T00:05:00.000+03:00,2021,08,382320.83013,6819987.5519,211,Kangasala,06,Pirkanmaa,5,Seututie,325,1,Valtio,47503,Hirvi
62982,2021-11-23T19:31:50.415+02:00,2021,11,368056.42626,6672491.288,049,Espoo,01,Uusimaa,8,Kunnan tie,1130,2,Kunta,47507,Metsäkauris
62983,2021-01-25T17:17:00.000+02:00,2021,01,216808.07107,6753650.861,400,Laitila,02,Varsinais-Suomi,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
62984,2021-06-11T06:40:00.000+03:00,2021,06,576117.83524,6986444.5442,204,Kaavi,11,Pohjois-Savo,6,Muu maantie,5731,1,Valtio,47503,Hirvi
62985,2021-01-10T23:30:00.000+02:00,2021,01,409219.24081,7550956.3505,261,Kittilä,19,Lappi,5,Seututie,956,1,Valtio,47503,Hirvi
62986,2021-12-11T05:00:00.000+02:00,2021,12,410642.98777,7530781.479,261,Kittilä,19,Lappi,7,Puuttuu,,99,Ei tietoa,47507,Metsäkauris
62987,2021-10-26T10:15:00.000+03:00,2021,10,236638.83346,6802783.7678,050,Eura,04,Satakunta,4,Kantatie,43,1,Valtio,47629,Valkohäntäpeura
62988,2021-08-25T09:29:00.000+03:00,2021,08,357803.26361,6666823.6832,257,Kirkkonummi,01,Uusimaa,8,Kunnan tie,,2,Kunta,47629,Valkohäntäpeura
62989,2021-10-08T18:00:00.000+03:00,2021,10,565471.8067,7455091.8681,742,Savukoski,19,Lappi,5,Seututie,965,1,Valtio,47503,Hirvi
62990,2021-10-14T05:15:00.000+03:00,2021,10,446553.88453,6752142.1278,560,Orimattila,07,Päijät-Häme,6,Muu maantie,1711,1,Valtio,47629,Valkohäntäpeura
62991,2021-08-10T08:06:00.000+03:00,2021,08,228821.838,7009249.1819,905,Vaasa,15,Pohjanmaa,5,Seututie,724,1,Valtio,47507,Metsäkauris
62992,2021-06-06T08:45:00.000+03:00,2021,06,212573.23708,6755441.3829,400,Laitila,02,Varsinais-Suomi,6,Muu maantie,12505,1,Valtio,47629,Valkohäntäpeura
62993,2021-05-10T07:00:00.000+03:00,2021,05,267718.95769,6774375.9666,102,Huittinen,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62994,2021-11-05T18:06:00.000+02:00,2021,11,260526.23877,6790325.4104,102,Huittinen,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
62995,2021-10-30T01:11:00.000+03:00,2021,10,412535.47369,6905556.0134,592,Petäjävesi,13,Keski-Suomi,6,Muu maantie,70018,1,Valtio,47507,Metsäkauris
62996,2021-08-20T14:00:00.000+03:00,2021,08,357208.79267,6684962.7648,257,Kirkkonummi,01,Uusimaa,5,Seututie,110,1,Valtio,47507,Metsäkauris
62997,2021-04-02T20:28:00.000+03:00,2021,04,223884.51341,6839480.1539,609,Pori,04,Satakunta,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62998,2021-06-13T04:00:00.000+03:00,2021,06,223853.45178,6839598.6822,609,Pori,04,Satakunta,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
62999,2021-07-25T22:14:00.000+03:00,2021,07,223824.83007,6839707.4281,609,Pori,04,Satakunta,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
63000,2021-09-15T08:00:00.000+03:00,2021,09,268487.56939,6815407.5344,790,Sastamala,06,Pirkanmaa,4,Kantatie,44,1,Valtio,47507,Metsäkauris
63001,2021-09-29T20:41:00.000+03:00,2021,09,439488.32772,6716366.8292,504,Myrskylä,01,Uusimaa,5,Seututie,167,1,Valtio,47629,Valkohäntäpeura
63002,2021-04-01T22:07:00.000+03:00,2021,04,293421.51075,6794538.33,790,Sastamala,06,Pirkanmaa,6,Muu maantie,12849,1,Valtio,47629,Valkohäntäpeura
63003,2021-08-14T23:47:00.000+03:00,2021,08,423239.34955,6683780.5964,638,Porvoo,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
63004,2021-11-16T05:02:19.743+02:00,2021,11,229947.84705,6715608.0128,680,Raisio,02,Varsinais-Suomi,8,Kunnan tie,12150,2,Kunta,47507,Metsäkauris
63005,2021-10-30T22:51:12.159+03:00,2021,10,241005.36692,6715716.2705,853,Turku,02,Varsinais-Suomi,1,Moottoritie,9,1,Valtio,47507,Metsäkauris
63006,2021-10-12T10:06:00.000+03:00,2021,10,241024.51514,6715759.9146,853,Turku,02,Varsinais-Suomi,1,Moottoritie,9,1,Valtio,47507,Metsäkauris
63007,2021-12-12T18:00:00.000+02:00,2021,12,437640.5794,6937994.2553,992,Äänekoski,13,Keski-Suomi,6,Muu maantie,70642,1,Valtio,47507,Metsäkauris
63008,2021-01-01T18:15:00.000+02:00,2021,01,670576.33751,6943728.6088,167,Joensuu,12,Pohjois-Karjala,4,Kantatie,74,1,Valtio,47503,Hirvi
63009,2021-04-13T22:36:00.000+03:00,2021,04,432825.44458,6906793.6969,179,Jyväskylä,13,Keski-Suomi,6,Muu maantie,16687,1,Valtio,47507,Metsäkauris
63010,2021-11-24T21:00:00.000+02:00,2021,11,432775.35474,6906849.2302,179,Jyväskylä,13,Keski-Suomi,6,Muu maantie,16687,1,Valtio,47507,Metsäkauris
63011,2021-11-16T06:41:00.000+02:00,2021,11,296947.96759,6840913.6829,108,Hämeenkyrö,06,Pirkanmaa,5,Seututie,249,1,Valtio,47629,Valkohäntäpeura
63012,2021-11-11T18:00:00.000+02:00,2021,11,297070.31856,6841080.3924,108,Hämeenkyrö,06,Pirkanmaa,5,Seututie,249,1,Valtio,47629,Valkohäntäpeura
63013,2021-02-05T18:13:00.000+02:00,2021,02,297105.76947,6841128.1326,108,Hämeenkyrö,06,Pirkanmaa,5,Seututie,249,1,Valtio,47507,Metsäkauris
63014,2021-08-07T16:05:00.000+03:00,2021,08,297134.51528,6841167.3538,108,Hämeenkyrö,06,Pirkanmaa,5,Seututie,249,1,Valtio,47507,Metsäkauris
63015,2021-10-06T19:52:00.000+03:00,2021,10,297145.58277,6841182.5166,108,Hämeenkyrö,06,Pirkanmaa,5,Seututie,249,1,Valtio,47507,Metsäkauris
63016,2021-01-03T19:30:00.000+02:00,2021,01,528436.80361,7202328.2066,620,Puolanka,18,Kainuu,4,Kantatie,78,1,Valtio,47503,Hirvi
63017,2021-07-23T06:11:00.000+03:00,2021,07,276996.03333,6804286.0218,790,Sastamala,06,Pirkanmaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
63018,2021-02-07T18:47:00.000+02:00,2021,02,553517.27759,7003902.1533,297,Kuopio,11,Pohjois-Savo,4,Kantatie,75,1,Valtio,47503,Hirvi
63019,2021-11-29T17:00:00.000+02:00,2021,11,388951.81952,6919903.6156,495,Multia,13,Keski-Suomi,3,Valtatie,18,1,Valtio,47629,Valkohäntäpeura
