"Municipal key figures 1987-2023"

"Siikajoki";"Share of jobs in secondary production, %";.
"Siikajoki";"Share of jobs in services, %";.
"Siikalatva";"Population";4931
"Siikalatva";"Population change from the previous year, %";-1.9
"Siikalatva";"Persons aged under 15, %";14.2
"Siikalatva";"Persons aged 15 to 64, %";53.0
"Siikalatva";"Persons aged 64 or over, %";32.7
"Siikalatva";"Swedish-speaking, %";0.1
"Siikalatva";"Foreign citizens, %";1.5
"Siikalatva";"Degree of urbanisation, %";.
"Siikalatva";"Excess of births, persons";-54
"Siikalatva";"Intermunicipal migration gain/loss, persons";-63
"Siikalatva";"Families";1291
"Siikalatva";"Household-dwelling units";2450
"Siikalatva";"Household-dwelling units living in terraced houses and detached houses, %";97.5
"Siikalatva";"Household-dwelling units living in rental dwellings, %";.
"Siikalatva";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Siikalatva";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Siikalatva";"Economic dependency ratio";.
"Siikalatva";"Workplace self-sufficiency";.
"Siikalatva";"Employed labour force resident in the area";.
"Siikalatva";"Employment rate of persons aged 20 to 64, %";.
"Siikalatva";"Employees working in their municipality of residence, share of employed persons, %";.
"Siikalatva";"Share of unemployed persons in the labour force, %";.
"Siikalatva";"Share of pensioners in the population, %";.
"Siikalatva";"Jobs in the area";.
"Siikalatva";"Share of jobs in primary production, %";.
"Siikalatva";"Share of jobs in secondary production, %";.
"Siikalatva";"Share of jobs in services, %";.
"Siilinjärvi";"Population";21290
"Siilinjärvi";"Population change from the previous year, %";0.3
"Siilinjärvi";"Persons aged under 15, %";18.6
"Siilinjärvi";"Persons aged 15 to 64, %";58.7
"Siilinjärvi";"Persons aged 64 or over, %";22.8
"Siilinjärvi";"Swedish-speaking, %";0.1
"Siilinjärvi";"Foreign citizens, %";1.6
"Siilinjärvi";"Degree of urbanisation, %";.
"Siilinjärvi";"Excess of births, persons";-20
"Siilinjärvi";"Intermunicipal migration gain/loss, persons";-75
"Siilinjärvi";"Families";6028
"Siilinjärvi";"Household-dwelling units";9684
"Siilinjärvi";"Household-dwelling units living in terraced houses and detached houses, %";77.8
"Siilinjärvi";"Household-dwelling units living in rental dwellings, %";.
"Siilinjärvi";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Siilinjärvi";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Siilinjärvi";"Economic dependency ratio";.
"Siilinjärvi";"Workplace self-sufficiency";.
"Siilinjärvi";"Employed labour force resident in the area";.
"Siilinjärvi";"Employment rate of persons aged 20 to 64, %";.
"Siilinjärvi";"Employees working in their municipality of residence, share of employed persons, %";.
"Siilinjärvi";"Share of unemployed persons in the labour force, %";.
"Siilinjärvi";"Share of pensioners in the population, %";.
"Siilinjärvi";"Jobs in the area";.
"Siilinjärvi";"Share of jobs in primary production, %";.
"Siilinjärvi";"Share of jobs in secondary production, %";.
"Siilinjärvi";"Share of jobs in services, %";.
"Simo";"Population";2828
"Simo";"Population change from the previous year, %";-1.7
"Simo";"Persons aged under 15, %";12.4
"Simo";"Persons aged 15 to 64, %";51.3
"Simo";"Persons aged 64 or over, %";36.3
"Simo";"Swedish-speaking, %";0.2
"Simo";"Foreign citizens, %";0.7
"Simo";"Degree of urbanisation, %";.
"Simo";"Excess of births, persons";-24
"Simo";"Intermunicipal migration gain/loss, persons";-29
"Simo";"Families";845
"Simo";"Household-dwelling units";1385
"Simo";"Household-dwelling units living in terraced houses and detached houses, %";98.0
"Simo";"Household-dwelling units living in rental dwellings, %";.
"Simo";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Simo";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Simo";"Economic dependency ratio";.
"Simo";"Workplace self-sufficiency";.
"Simo";"Employed labour force resident in the area";.
"Simo";"Employment rate of persons aged 20 to 64, %";.
"Simo";"Employees working in their municipality of residence, share of employed persons, %";.
"Simo";"Share of unemployed persons in the labour force, %";.
"Simo";"Share of pensioners in the population, %";.
"Simo";"Jobs in the area";.
"Simo";"Share of jobs in primary production, %";.
"Simo";"Share of jobs in secondary production, %";.
"Simo";"Share of jobs in services, %";.
"Sipoo";"Population";22595
"Sipoo";"Population change from the previous year, %";1.2
"Sipoo";"Persons aged under 15, %";17.1
"Sipoo";"Persons aged 15 to 64, %";64.3
"Sipoo";"Persons aged 64 or over, %";18.5
"Sipoo";"Swedish-speaking, %";28.1
"Sipoo";"Foreign citizens, %";5.1
"Sipoo";"Degree of urbanisation, %";.
"Sipoo";"Excess of births, persons";-6
"Sipoo";"Intermunicipal migration gain/loss, persons";128
"Sipoo";"Families";6393
"Sipoo";"Household-dwelling units";10068
"Sipoo";"Household-dwelling units living in terraced houses and detached houses, %";66.7
"Sipoo";"Household-dwelling units living in rental dwellings, %";.
"Sipoo";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sipoo";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sipoo";"Economic dependency ratio";.
"Sipoo";"Workplace self-sufficiency";.
"Sipoo";"Employed labour force resident in the area";.
"Sipoo";"Employment rate of persons aged 20 to 64, %";.
"Sipoo";"Employees working in their municipality of residence, share of employed persons, %";.
"Sipoo";"Share of unemployed persons in the labour force, %";.
"Sipoo";"Share of pensioners in the population, %";.
"Sipoo";"Jobs in the area";.
"Sipoo";"Share of jobs in primary production, %";.
"Sipoo";"Share of jobs in secondary production, %";.
"Sipoo";"Share of jobs in services, %";.
"Siuntio";"Population";6158
"Siuntio";"Population change from the previous year, %";-0.9
"Siuntio";"Persons aged under 15, %";16.0
"Siuntio";"Persons aged 15 to 64, %";62.6
"Siuntio";"Persons aged 64 or over, %";21.4
"Siuntio";"Swedish-speaking, %";26.3
"Siuntio";"Foreign citizens, %";6.1
"Siuntio";"Degree of urbanisation, %";.
"Siuntio";"Excess of births, persons";-15
"Siuntio";"Intermunicipal migration gain/loss, persons";-76
"Siuntio";"Families";1822
"Siuntio";"Household-dwelling units";2689
"Siuntio";"Household-dwelling units living in terraced houses and detached houses, %";88.9
"Siuntio";"Household-dwelling units living in rental dwellings, %";.
"Siuntio";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Siuntio";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Siuntio";"Economic dependency ratio";.
"Siuntio";"Workplace self-sufficiency";.
"Siuntio";"Employed labour force resident in the area";.
"Siuntio";"Employment rate of persons aged 20 to 64, %";.
"Siuntio";"Employees working in their municipality of residence, share of employed persons, %";.
"Siuntio";"Share of unemployed persons in the labour force, %";.
"Siuntio";"Share of pensioners in the population, %";.
"Siuntio";"Jobs in the area";.
"Siuntio";"Share of jobs in primary production, %";.
"Siuntio";"Share of jobs in secondary production, %";.
"Siuntio";"Share of jobs in services, %";.
"Sodankylä";"Population";8126
"Sodankylä";"Population change from the previous year, %";-0.1
"Sodankylä";"Persons aged under 15, %";12.8
"Sodankylä";"Persons aged 15 to 64, %";57.5
"Sodankylä";"Persons aged 64 or over, %";29.6
"Sodankylä";"Swedish-speaking, %";0.2
"Sodankylä";"Foreign citizens, %";2.3
"Sodankylä";"Degree of urbanisation, %";.
"Sodankylä";"Excess of births, persons";-82
"Sodankylä";"Intermunicipal migration gain/loss, persons";43
"Sodankylä";"Families";2208
"Sodankylä";"Household-dwelling units";4076
"Sodankylä";"Household-dwelling units living in terraced houses and detached houses, %";86.7
"Sodankylä";"Household-dwelling units living in rental dwellings, %";.
"Sodankylä";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sodankylä";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sodankylä";"Economic dependency ratio";.
"Sodankylä";"Workplace self-sufficiency";.
"Sodankylä";"Employed labour force resident in the area";.
"Sodankylä";"Employment rate of persons aged 20 to 64, %";.
"Sodankylä";"Employees working in their municipality of residence, share of employed persons, %";.
"Sodankylä";"Share of unemployed persons in the labour force, %";.
"Sodankylä";"Share of pensioners in the population, %";.
"Sodankylä";"Jobs in the area";.
"Sodankylä";"Share of jobs in primary production, %";.
"Sodankylä";"Share of jobs in secondary production, %";.
"Sodankylä";"Share of jobs in services, %";.
"Soini";"Population";1873
"Soini";"Population change from the previous year, %";-3.6
"Soini";"Persons aged under 15, %";15.6
"Soini";"Persons aged 15 to 64, %";50.7
"Soini";"Persons aged 64 or over, %";33.7
"Soini";"Swedish-speaking, %";0.1
"Soini";"Foreign citizens, %";1.1
"Soini";"Degree of urbanisation, %";.
"Soini";"Excess of births, persons";-20
"Soini";"Intermunicipal migration gain/loss, persons";-48
"Soini";"Families";511
"Soini";"Household-dwelling units";889
"Soini";"Household-dwelling units living in terraced houses and detached houses, %";96.7
"Soini";"Household-dwelling units living in rental dwellings, %";.
"Soini";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Soini";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Soini";"Economic dependency ratio";.
"Soini";"Workplace self-sufficiency";.
"Soini";"Employed labour force resident in the area";.
"Soini";"Employment rate of persons aged 20 to 64, %";.
"Soini";"Employees working in their municipality of residence, share of employed persons, %";.
"Soini";"Share of unemployed persons in the labour force, %";.
"Soini";"Share of pensioners in the population, %";.
"Soini";"Jobs in the area";.
"Soini";"Share of jobs in primary production, %";.
"Soini";"Share of jobs in secondary production, %";.
"Soini";"Share of jobs in services, %";.
"Somero";"Population";8410
"Somero";"Population change from the previous year, %";-0.2
"Somero";"Persons aged under 15, %";12.5
"Somero";"Persons aged 15 to 64, %";53.2
"Somero";"Persons aged 64 or over, %";34.3
"Somero";"Swedish-speaking, %";0.5
"Somero";"Foreign citizens, %";4.6
"Somero";"Degree of urbanisation, %";.
"Somero";"Excess of births, persons";-104
"Somero";"Intermunicipal migration gain/loss, persons";-79
"Somero";"Families";2274
"Somero";"Household-dwelling units";4282
"Somero";"Household-dwelling units living in terraced houses and detached houses, %";86.6
"Somero";"Household-dwelling units living in rental dwellings, %";.
"Somero";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Somero";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Somero";"Economic dependency ratio";.
"Somero";"Workplace self-sufficiency";.
"Somero";"Employed labour force resident in the area";.
"Somero";"Employment rate of persons aged 20 to 64, %";.
"Somero";"Employees working in their municipality of residence, share of employed persons, %";.
"Somero";"Share of unemployed persons in the labour force, %";.
"Somero";"Share of pensioners in the population, %";.
"Somero";"Jobs in the area";.
"Somero";"Share of jobs in primary production, %";.
"Somero";"Share of jobs in secondary production, %";.
"Somero";"Share of jobs in services, %";.
"Sonkajärvi";"Population";3637
"Sonkajärvi";"Population change from the previous year, %";-1.0
"Sonkajärvi";"Persons aged under 15, %";11.3
"Sonkajärvi";"Persons aged 15 to 64, %";51.0
"Sonkajärvi";"Persons aged 64 or over, %";37.7
"Sonkajärvi";"Swedish-speaking, %";0.1
"Sonkajärvi";"Foreign citizens, %";1.0
"Sonkajärvi";"Degree of urbanisation, %";.
"Sonkajärvi";"Excess of births, persons";-51
"Sonkajärvi";"Intermunicipal migration gain/loss, persons";-7
"Sonkajärvi";"Families";1022
"Sonkajärvi";"Household-dwelling units";1909
"Sonkajärvi";"Household-dwelling units living in terraced houses and detached houses, %";90.4
"Sonkajärvi";"Household-dwelling units living in rental dwellings, %";.
"Sonkajärvi";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sonkajärvi";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sonkajärvi";"Economic dependency ratio";.
"Sonkajärvi";"Workplace self-sufficiency";.
"Sonkajärvi";"Employed labour force resident in the area";.
"Sonkajärvi";"Employment rate of persons aged 20 to 64, %";.
"Sonkajärvi";"Employees working in their municipality of residence, share of employed persons, %";.
"Sonkajärvi";"Share of unemployed persons in the labour force, %";.
"Sonkajärvi";"Share of pensioners in the population, %";.
"Sonkajärvi";"Jobs in the area";.
"Sonkajärvi";"Share of jobs in primary production, %";.
"Sonkajärvi";"Share of jobs in secondary production, %";.
"Sonkajärvi";"Share of jobs in services, %";.
"Sotkamo";"Population";10274
"Sotkamo";"Population change from the previous year, %";-0.8
"Sotkamo";"Persons aged under 15, %";14.6
"Sotkamo";"Persons aged 15 to 64, %";56.9
"Sotkamo";"Persons aged 64 or over, %";28.5
"Sotkamo";"Swedish-speaking, %";0.2
"Sotkamo";"Foreign citizens, %";3.7
"Sotkamo";"Degree of urbanisation, %";.
"Sotkamo";"Excess of births, persons";-113
"Sotkamo";"Intermunicipal migration gain/loss, persons";-35
"Sotkamo";"Families";2842
"Sotkamo";"Household-dwelling units";5021
"Sotkamo";"Household-dwelling units living in terraced houses and detached houses, %";78.2
"Sotkamo";"Household-dwelling units living in rental dwellings, %";.
"Sotkamo";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sotkamo";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sotkamo";"Economic dependency ratio";.
"Sotkamo";"Workplace self-sufficiency";.
"Sotkamo";"Employed labour force resident in the area";.
"Sotkamo";"Employment rate of persons aged 20 to 64, %";.
"Sotkamo";"Employees working in their municipality of residence, share of employed persons, %";.
"Sotkamo";"Share of unemployed persons in the labour force, %";.
"Sotkamo";"Share of pensioners in the population, %";.
"Sotkamo";"Jobs in the area";.
"Sotkamo";"Share of jobs in primary production, %";.
"Sotkamo";"Share of jobs in secondary production, %";.
"Sotkamo";"Share of jobs in services, %";.
"Sottunga";"Population";115
"Sottunga";"Population change from the previous year, %";3.6
"Sottunga";"Persons aged under 15, %";18.3
"Sottunga";"Persons aged 15 to 64, %";49.6
"Sottunga";"Persons aged 64 or over, %";32.2
"Sottunga";"Swedish-speaking, %";93.0
"Sottunga";"Foreign citizens, %";30.4
"Sottunga";"Degree of urbanisation, %";.
"Sottunga";"Excess of births, persons";0
"Sottunga";"Intermunicipal migration gain/loss, persons";1
"Sottunga";"Families";27
"Sottunga";"Household-dwelling units";61
"Sottunga";"Household-dwelling units living in terraced houses and detached houses, %";96.7
"Sottunga";"Household-dwelling units living in rental dwellings, %";.
"Sottunga";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sottunga";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sottunga";"Economic dependency ratio";.
"Sottunga";"Workplace self-sufficiency";.
"Sottunga";"Employed labour force resident in the area";.
"Sottunga";"Employment rate of persons aged 20 to 64, %";.
"Sottunga";"Employees working in their municipality of residence, share of employed persons, %";.
"Sottunga";"Share of unemployed persons in the labour force, %";.
"Sottunga";"Share of pensioners in the population, %";.
"Sottunga";"Jobs in the area";.
"Sottunga";"Share of jobs in primary production, %";.
"Sottunga";"Share of jobs in secondary production, %";.
"Sottunga";"Share of jobs in services, %";.
"Sulkava";"Population";2368
"Sulkava";"Population change from the previous year, %";-0.3
"Sulkava";"Persons aged under 15, %";9.0
"Sulkava";"Persons aged 15 to 64, %";48.3
"Sulkava";"Persons aged 64 or over, %";42.7
"Sulkava";"Swedish-speaking, %";0.2
"Sulkava";"Foreign citizens, %";3.5
"Sulkava";"Degree of urbanisation, %";.
"Sulkava";"Excess of births, persons";-35
"Sulkava";"Intermunicipal migration gain/loss, persons";2
"Sulkava";"Families";661
"Sulkava";"Household-dwelling units";1262
"Sulkava";"Household-dwelling units living in terraced houses and detached houses, %";92.6
"Sulkava";"Household-dwelling units living in rental dwellings, %";.
"Sulkava";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sulkava";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sulkava";"Economic dependency ratio";.
"Sulkava";"Workplace self-sufficiency";.
"Sulkava";"Employed labour force resident in the area";.
"Sulkava";"Employment rate of persons aged 20 to 64, %";.
"Sulkava";"Employees working in their municipality of residence, share of employed persons, %";.
"Sulkava";"Share of unemployed persons in the labour force, %";.
"Sulkava";"Share of pensioners in the population, %";.
"Sulkava";"Jobs in the area";.
"Sulkava";"Share of jobs in primary production, %";.
"Sulkava";"Share of jobs in secondary production, %";.
"Sulkava";"Share of jobs in services, %";.
"Sund";"Population";995
"Sund";"Population change from the previous year, %";-0.6
"Sund";"Persons aged under 15, %";14.2
"Sund";"Persons aged 15 to 64, %";58.0
"Sund";"Persons aged 64 or over, %";27.8
"Sund";"Swedish-speaking, %";88.0
"Sund";"Foreign citizens, %";9.1
"Sund";"Degree of urbanisation, %";.
"Sund";"Excess of births, persons";-7
"Sund";"Intermunicipal migration gain/loss, persons";3
"Sund";"Families";285
"Sund";"Household-dwelling units";486
"Sund";"Household-dwelling units living in terraced houses and detached houses, %";94.7
"Sund";"Household-dwelling units living in rental dwellings, %";.
"Sund";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sund";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sund";"Economic dependency ratio";.
"Sund";"Workplace self-sufficiency";.
"Sund";"Employed labour force resident in the area";.
"Sund";"Employment rate of persons aged 20 to 64, %";.
"Sund";"Employees working in their municipality of residence, share of employed persons, %";.
"Sund";"Share of unemployed persons in the labour force, %";.
"Sund";"Share of pensioners in the population, %";.
"Sund";"Jobs in the area";.
"Sund";"Share of jobs in primary production, %";.
"Sund";"Share of jobs in secondary production, %";.
"Sund";"Share of jobs in services, %";.
"Suomussalmi";"Population";7172
"Suomussalmi";"Population change from the previous year, %";-2.6
"Suomussalmi";"Persons aged under 15, %";9.5
"Suomussalmi";"Persons aged 15 to 64, %";49.0
"Suomussalmi";"Persons aged 64 or over, %";41.6
"Suomussalmi";"Swedish-speaking, %";0.1
"Suomussalmi";"Foreign citizens, %";2.1
"Suomussalmi";"Degree of urbanisation, %";.
"Suomussalmi";"Excess of births, persons";-117
"Suomussalmi";"Intermunicipal migration gain/loss, persons";-97
"Suomussalmi";"Families";2005
"Suomussalmi";"Household-dwelling units";3879
"Suomussalmi";"Household-dwelling units living in terraced houses and detached houses, %";79.4
"Suomussalmi";"Household-dwelling units living in rental dwellings, %";.
"Suomussalmi";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Suomussalmi";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Suomussalmi";"Economic dependency ratio";.
"Suomussalmi";"Workplace self-sufficiency";.
"Suomussalmi";"Employed labour force resident in the area";.
"Suomussalmi";"Employment rate of persons aged 20 to 64, %";.
"Suomussalmi";"Employees working in their municipality of residence, share of employed persons, %";.
"Suomussalmi";"Share of unemployed persons in the labour force, %";.
"Suomussalmi";"Share of pensioners in the population, %";.
"Suomussalmi";"Jobs in the area";.
"Suomussalmi";"Share of jobs in primary production, %";.
"Suomussalmi";"Share of jobs in secondary production, %";.
"Suomussalmi";"Share of jobs in services, %";.
"Suonenjoki";"Population";6708
"Suonenjoki";"Population change from the previous year, %";-0.8
"Suonenjoki";"Persons aged under 15, %";12.9
"Suonenjoki";"Persons aged 15 to 64, %";53.2
"Suonenjoki";"Persons aged 64 or over, %";33.8
"Suonenjoki";"Swedish-speaking, %";0.2
"Suonenjoki";"Foreign citizens, %";3.1
"Suonenjoki";"Degree of urbanisation, %";.
"Suonenjoki";"Excess of births, persons";-86
"Suonenjoki";"Intermunicipal migration gain/loss, persons";-59
"Suonenjoki";"Families";1798
"Suonenjoki";"Household-dwelling units";3583
"Suonenjoki";"Household-dwelling units living in terraced houses and detached houses, %";66.9
"Suonenjoki";"Household-dwelling units living in rental dwellings, %";.
"Suonenjoki";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Suonenjoki";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Suonenjoki";"Economic dependency ratio";.
"Suonenjoki";"Workplace self-sufficiency";.
"Suonenjoki";"Employed labour force resident in the area";.
"Suonenjoki";"Employment rate of persons aged 20 to 64, %";.
"Suonenjoki";"Employees working in their municipality of residence, share of employed persons, %";.
"Suonenjoki";"Share of unemployed persons in the labour force, %";.
"Suonenjoki";"Share of pensioners in the population, %";.
"Suonenjoki";"Jobs in the area";.
"Suonenjoki";"Share of jobs in primary production, %";.
"Suonenjoki";"Share of jobs in secondary production, %";.
"Suonenjoki";"Share of jobs in services, %";.
"Sysmä";"Population";3496
"Sysmä";"Population change from the previous year, %";-0.2
"Sysmä";"Persons aged under 15, %";7.8
"Sysmä";"Persons aged 15 to 64, %";46.1
"Sysmä";"Persons aged 64 or over, %";46.1
"Sysmä";"Swedish-speaking, %";0.3
"Sysmä";"Foreign citizens, %";2.2
"Sysmä";"Degree of urbanisation, %";.
"Sysmä";"Excess of births, persons";-64
"Sysmä";"Intermunicipal migration gain/loss, persons";30
"Sysmä";"Families";932
"Sysmä";"Household-dwelling units";2005
"Sysmä";"Household-dwelling units living in terraced houses and detached houses, %";83.2
"Sysmä";"Household-dwelling units living in rental dwellings, %";.
"Sysmä";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Sysmä";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Sysmä";"Economic dependency ratio";.
"Sysmä";"Workplace self-sufficiency";.
"Sysmä";"Employed labour force resident in the area";.
"Sysmä";"Employment rate of persons aged 20 to 64, %";.
"Sysmä";"Employees working in their municipality of residence, share of employed persons, %";.
"Sysmä";"Share of unemployed persons in the labour force, %";.
"Sysmä";"Share of pensioners in the population, %";.
"Sysmä";"Jobs in the area";.
"Sysmä";"Share of jobs in primary production, %";.
"Sysmä";"Share of jobs in secondary production, %";.
"Sysmä";"Share of jobs in services, %";.
"Säkylä";"Population";6377
"Säkylä";"Population change from the previous year, %";-0.7
"Säkylä";"Persons aged under 15, %";12.5
"Säkylä";"Persons aged 15 to 64, %";54.4
"Säkylä";"Persons aged 64 or over, %";33.1
"Säkylä";"Swedish-speaking, %";0.3
"Säkylä";"Foreign citizens, %";4.4
"Säkylä";"Degree of urbanisation, %";.
"Säkylä";"Excess of births, persons";-75
"Säkylä";"Intermunicipal migration gain/loss, persons";-41
"Säkylä";"Families";1785
"Säkylä";"Household-dwelling units";3300
"Säkylä";"Household-dwelling units living in terraced houses and detached houses, %";86.4
"Säkylä";"Household-dwelling units living in rental dwellings, %";.
"Säkylä";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Säkylä";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Säkylä";"Economic dependency ratio";.
"Säkylä";"Workplace self-sufficiency";.
"Säkylä";"Employed labour force resident in the area";.
"Säkylä";"Employment rate of persons aged 20 to 64, %";.
"Säkylä";"Employees working in their municipality of residence, share of employed persons, %";.
"Säkylä";"Share of unemployed persons in the labour force, %";.
"Säkylä";"Share of pensioners in the population, %";.
"Säkylä";"Jobs in the area";.
"Säkylä";"Share of jobs in primary production, %";.
"Säkylä";"Share of jobs in secondary production, %";.
"Säkylä";"Share of jobs in services, %";.
"Taipalsaari";"Population";4625
"Taipalsaari";"Population change from the previous year, %";1.4
"Taipalsaari";"Persons aged under 15, %";14.7
"Taipalsaari";"Persons aged 15 to 64, %";56.5
"Taipalsaari";"Persons aged 64 or over, %";28.8
"Taipalsaari";"Swedish-speaking, %";0.2
"Taipalsaari";"Foreign citizens, %";4.3
"Taipalsaari";"Degree of urbanisation, %";.
"Taipalsaari";"Excess of births, persons";-30
"Taipalsaari";"Intermunicipal migration gain/loss, persons";0
"Taipalsaari";"Families";1383
"Taipalsaari";"Household-dwelling units";2094
"Taipalsaari";"Household-dwelling units living in terraced houses and detached houses, %";95.9
"Taipalsaari";"Household-dwelling units living in rental dwellings, %";.
"Taipalsaari";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Taipalsaari";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Taipalsaari";"Economic dependency ratio";.
"Taipalsaari";"Workplace self-sufficiency";.
"Taipalsaari";"Employed labour force resident in the area";.
"Taipalsaari";"Employment rate of persons aged 20 to 64, %";.
"Taipalsaari";"Employees working in their municipality of residence, share of employed persons, %";.
"Taipalsaari";"Share of unemployed persons in the labour force, %";.
"Taipalsaari";"Share of pensioners in the population, %";.
"Taipalsaari";"Jobs in the area";.
"Taipalsaari";"Share of jobs in primary production, %";.
"Taipalsaari";"Share of jobs in secondary production, %";.
"Taipalsaari";"Share of jobs in services, %";.
"Taivalkoski";"Population";3731
"Taivalkoski";"Population change from the previous year, %";-2.5
"Taivalkoski";"Persons aged under 15, %";14.1
"Taivalkoski";"Persons aged 15 to 64, %";52.3
"Taivalkoski";"Persons aged 64 or over, %";33.7
"Taivalkoski";"Swedish-speaking, %";0.1
"Taivalkoski";"Foreign citizens, %";1.7
"Taivalkoski";"Degree of urbanisation, %";.
"Taivalkoski";"Excess of births, persons";-52
"Taivalkoski";"Intermunicipal migration gain/loss, persons";-56
"Taivalkoski";"Families";988
"Taivalkoski";"Household-dwelling units";1784
"Taivalkoski";"Household-dwelling units living in terraced houses and detached houses, %";85.4
"Taivalkoski";"Household-dwelling units living in rental dwellings, %";.
"Taivalkoski";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Taivalkoski";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Taivalkoski";"Economic dependency ratio";.
"Taivalkoski";"Workplace self-sufficiency";.
"Taivalkoski";"Employed labour force resident in the area";.
"Taivalkoski";"Employment rate of persons aged 20 to 64, %";.
"Taivalkoski";"Employees working in their municipality of residence, share of employed persons, %";.
"Taivalkoski";"Share of unemployed persons in the labour force, %";.
"Taivalkoski";"Share of pensioners in the population, %";.
"Taivalkoski";"Jobs in the area";.
"Taivalkoski";"Share of jobs in primary production, %";.
"Taivalkoski";"Share of jobs in secondary production, %";.
"Taivalkoski";"Share of jobs in services, %";.
"Taivassalo";"Population";1705
"Taivassalo";"Population change from the previous year, %";0.8
"Taivassalo";"Persons aged under 15, %";12.8
"Taivassalo";"Persons aged 15 to 64, %";51.3
"Taivassalo";"Persons aged 64 or over, %";36.0
"Taivassalo";"Swedish-speaking, %";1.1
"Taivassalo";"Foreign citizens, %";5.9
"Taivassalo";"Degree of urbanisation, %";.
"Taivassalo";"Excess of births, persons";-13
"Taivassalo";"Intermunicipal migration gain/loss, persons";7
"Taivassalo";"Families";483
"Taivassalo";"Household-dwelling units";838
"Taivassalo";"Household-dwelling units living in terraced houses and detached houses, %";89.3
"Taivassalo";"Household-dwelling units living in rental dwellings, %";.
"Taivassalo";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Taivassalo";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Taivassalo";"Economic dependency ratio";.
"Taivassalo";"Workplace self-sufficiency";.
"Taivassalo";"Employed labour force resident in the area";.
"Taivassalo";"Employment rate of persons aged 20 to 64, %";.
"Taivassalo";"Employees working in their municipality of residence, share of employed persons, %";.
"Taivassalo";"Share of unemployed persons in the labour force, %";.
"Taivassalo";"Share of pensioners in the population, %";.
"Taivassalo";"Jobs in the area";.
"Taivassalo";"Share of jobs in primary production, %";.
"Taivassalo";"Share of jobs in secondary production, %";.
"Taivassalo";"Share of jobs in services, %";.
"Tammela";"Population";5844
"Tammela";"Population change from the previous year, %";-0.6
"Tammela";"Persons aged under 15, %";13.5
"Tammela";"Persons aged 15 to 64, %";56.9
"Tammela";"Persons aged 64 or over, %";29.6
"Tammela";"Swedish-speaking, %";0.2
"Tammela";"Foreign citizens, %";2.4
"Tammela";"Degree of urbanisation, %";.
"Tammela";"Excess of births, persons";-48
"Tammela";"Intermunicipal migration gain/loss, persons";-21
"Tammela";"Families";1688
"Tammela";"Household-dwelling units";2768
"Tammela";"Household-dwelling units living in terraced houses and detached houses, %";88.5
"Tammela";"Household-dwelling units living in rental dwellings, %";.
"Tammela";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Tammela";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Tammela";"Economic dependency ratio";.
"Tammela";"Workplace self-sufficiency";.
"Tammela";"Employed labour force resident in the area";.
