"11ra -- Tunnuslukuja väestöstä alueittain, 1990-2024"

"Ristijärvi";"Maapinta-ala, km²";835.83
"Rovaniemi";"Maapinta-ala, km²";7581.51
"Ruokolahti";"Maapinta-ala, km²";942.16
"Ruovesi";"Maapinta-ala, km²";776.93
"Rusko";"Maapinta-ala, km²";127.16
"Rääkkylä";"Maapinta-ala, km²";428.05
"Saarijärvi";"Maapinta-ala, km²";1251.76
"Salla";"Maapinta-ala, km²";5729.77
"Salo";"Maapinta-ala, km²";1989.77
"Saltvik";"Maapinta-ala, km²";152.28
"Sastamala";"Maapinta-ala, km²";1429.12
"Sauvo";"Maapinta-ala, km²";252.78
"Savitaipale";"Maapinta-ala, km²";539.07
"Savonlinna";"Maapinta-ala, km²";2237.90
"Savukoski";"Maapinta-ala, km²";6440.08
"Seinäjoki";"Maapinta-ala, km²";1431.59
"Sievi";"Maapinta-ala, km²";786.41
"Siikainen";"Maapinta-ala, km²";463.32
"Siikajoki";"Maapinta-ala, km²";1055.47
"Siikalatva";"Maapinta-ala, km²";2173.30
"Siilinjärvi";"Maapinta-ala, km²";401.00
"Simo";"Maapinta-ala, km²";1446.29
"Sipoo";"Maapinta-ala, km²";339.65
"Siuntio";"Maapinta-ala, km²";241.54
"Sodankylä";"Maapinta-ala, km²";11694.13
"Soini";"Maapinta-ala, km²";551.95
"Somero";"Maapinta-ala, km²";668.06
"Sonkajärvi";"Maapinta-ala, km²";1465.94
"Sotkamo";"Maapinta-ala, km²";2648.90
"Sottunga";"Maapinta-ala, km²";28.05
"Sulkava";"Maapinta-ala, km²";584.38
"Sund";"Maapinta-ala, km²";108.21
"Suomussalmi";"Maapinta-ala, km²";5270.37
"Suonenjoki";"Maapinta-ala, km²";713.56
"Sysmä";"Maapinta-ala, km²";666.75
"Säkylä";"Maapinta-ala, km²";406.85
"Taipalsaari";"Maapinta-ala, km²";344.79
"Taivalkoski";"Maapinta-ala, km²";2438.21
"Taivassalo";"Maapinta-ala, km²";140.62
"Tammela";"Maapinta-ala, km²";640.55
"Tampere";"Maapinta-ala, km²";525.02
"Tervo";"Maapinta-ala, km²";347.73
"Tervola";"Maapinta-ala, km²";1559.91
"Teuva";"Maapinta-ala, km²";554.78
"Tohmajärvi";"Maapinta-ala, km²";837.84
"Toholampi";"Maapinta-ala, km²";609.14
"Toivakka";"Maapinta-ala, km²";361.46
"Tornio";"Maapinta-ala, km²";1188.75
"Turku";"Maapinta-ala, km²";245.63
"Tuusniemi";"Maapinta-ala, km²";543.21
"Tuusula";"Maapinta-ala, km²";219.53
"Tyrnävä";"Maapinta-ala, km²";491.83
"Ulvila";"Maapinta-ala, km²";400.84
"Urjala";"Maapinta-ala, km²";475.52
"Utajärvi";"Maapinta-ala, km²";1669.46
"Utsjoki";"Maapinta-ala, km²";5147.16
"Uurainen";"Maapinta-ala, km²";347.98
"Uusikaarlepyy";"Maapinta-ala, km²";732.86
"Uusikaupunki";"Maapinta-ala, km²";503.62
"Vaala";"Maapinta-ala, km²";1302.31
"Vaasa";"Maapinta-ala, km²";364.84
"Valkeakoski";"Maapinta-ala, km²";272.05
"Vantaa";"Maapinta-ala, km²";238.38
"Varkaus";"Maapinta-ala, km²";385.62
"Vehmaa";"Maapinta-ala, km²";188.88
"Vesanto";"Maapinta-ala, km²";422.63
"Vesilahti";"Maapinta-ala, km²";301.06
"Veteli";"Maapinta-ala, km²";502.12
"Vieremä";"Maapinta-ala, km²";925.28
"Vihti";"Maapinta-ala, km²";522.02
"Viitasaari";"Maapinta-ala, km²";1248.51
"Vimpeli";"Maapinta-ala, km²";287.23
"Virolahti";"Maapinta-ala, km²";372.56
"Virrat";"Maapinta-ala, km²";1162.52
"Vårdö";"Maapinta-ala, km²";101.79
"Vöyri";"Maapinta-ala, km²";782.14
"Ylitornio";"Maapinta-ala, km²";2030.46
"Ylivieska";"Maapinta-ala, km²";569.84
"Ylöjärvi";"Maapinta-ala, km²";1115.75
"Ypäjä";"Maapinta-ala, km²";182.76
"Ähtäri";"Maapinta-ala, km²";805.79
"Äänekoski";"Maapinta-ala, km²";884.60
"MA1 MANNER - SUOMI";"Maapinta-ala, km²";302055.40
"SA1 Helsinki-Uusimaa";"Maapinta-ala, km²";9106.77
"SA2 Etelä-Suomi";"Maapinta-ala, km²";31472.71
"SA3 Länsi-Suomi";"Maapinta-ala, km²";58316.03
"SA4 Pohjois- ja Itä-Suomi";"Maapinta-ala, km²";203159.89
"MK01 Uusimaa";"Maapinta-ala, km²";9106.77
"MK02 Varsinais-Suomi";"Maapinta-ala, km²";10671.88
"MK04 Satakunta";"Maapinta-ala, km²";7823.26
"MK05 Kanta-Häme";"Maapinta-ala, km²";5199.48
"MK06 Pirkanmaa";"Maapinta-ala, km²";13248.86
"MK07 Päijät-Häme";"Maapinta-ala, km²";5715.30
"MK08 Kymenlaakso";"Maapinta-ala, km²";4559.43
"MK09 Etelä-Karjala";"Maapinta-ala, km²";5326.62
"MK10 Etelä-Savo";"Maapinta-ala, km²";12277.72
"MK11 Pohjois-Savo";"Maapinta-ala, km²";17346.00
"MK12 Pohjois-Karjala";"Maapinta-ala, km²";18794.16
"MK13 Keski-Suomi";"Maapinta-ala, km²";16042.53
"MK14 Etelä-Pohjanmaa";"Maapinta-ala, km²";13798.46
"MK15 Pohjanmaa";"Maapinta-ala, km²";7402.92
"MK16 Keski-Pohjanmaa";"Maapinta-ala, km²";5020.40
"MK17 Pohjois-Pohjanmaa";"Maapinta-ala, km²";36832.32
"MK18 Kainuu";"Maapinta-ala, km²";20198.45
"MK19 Lappi";"Maapinta-ala, km²";92690.84
"MA2 AHVENANMAA";"Maapinta-ala, km²";1555.59
"SA5 Ahvenanmaa";"Maapinta-ala, km²";1555.59
"MK21 Ahvenanmaa";"Maapinta-ala, km²";1555.59
"YTA1 Etelä-Suomen yhteistyöalue";"Maapinta-ala, km²";24708.12
"YTA2 Itä-Suomen yhteistyöalue";"Maapinta-ala, km²";64460.41
"YTA3 Sisä-Suomen yhteistyöalue";"Maapinta-ala, km²";32246.80
"YTA4 Länsi-Suomen yhteistyöalue";"Maapinta-ala, km²";25898.06
"YTA5 Pohjois-Suomen yhteistyöalue";"Maapinta-ala, km²";154742.01
"YTA6 Ahvenanmaa";"Maapinta-ala, km²";1555.59
"HVA01 Itä-Uudenmaan hyvinvointialue";"Maapinta-ala, km²";2702.52
"HVA02 Keski-Uudenmaan hyvinvointialue";"Maapinta-ala, km²";1669.10
"HVA03 Länsi-Uudenmaan hyvinvointialue";"Maapinta-ala, km²";4251.63
"HVA04 Vantaan ja Keravan hyvinvointialue";"Maapinta-ala, km²";269.01
"HVA05 Varsinais-Suomen hyvinvointialue";"Maapinta-ala, km²";10671.88
"HVA06 Satakunnan hyvinvointialue";"Maapinta-ala, km²";7823.26
"HVA07 Kanta-Hämeen hyvinvointialue";"Maapinta-ala, km²";5199.48
"HVA08 Pirkanmaan hyvinvointialue";"Maapinta-ala, km²";13248.86
"HVA09 Päijät-Hämeen hyvinvointialue";"Maapinta-ala, km²";5715.30
"HVA10 Kymenlaakson hyvinvointialue";"Maapinta-ala, km²";4559.43
"HVA11 Etelä-Karjalan hyvinvointialue";"Maapinta-ala, km²";5326.62
"HVA12 Etelä-Savon hyvinvointialue";"Maapinta-ala, km²";12277.72
"HVA13 Pohjois-Savon hyvinvointialue";"Maapinta-ala, km²";17346.00
"HVA14 Pohjois-Karjalan hyvinvointialue";"Maapinta-ala, km²";18794.16
"HVA15 Keski-Suomen hyvinvointialue";"Maapinta-ala, km²";16042.53
"HVA16 Etelä-Pohjanmaan hyvinvointialue";"Maapinta-ala, km²";13798.46
"HVA17 Pohjanmaan hyvinvointialue";"Maapinta-ala, km²";7402.92
"HVA18 Keski-Pohjanmaan hyvinvointialue";"Maapinta-ala, km²";5020.40
"HVA19 Pohjois-Pohjanmaan hyvinvointialue";"Maapinta-ala, km²";36832.32
"HVA20 Kainuun hyvinvointialue";"Maapinta-ala, km²";20198.45
"HVA21 Lapin hyvinvointialue";"Maapinta-ala, km²";92690.84
"HVA90 Helsingin kaupunki";"Maapinta-ala, km²";214.51
"HVA91 Ahvenanmaa";"Maapinta-ala, km²";1555.59
"SK011 Helsinki";"Maapinta-ala, km²";5123.31
